Functions,Hall,Line,Shift,Nr QR Codes,Day,Tag Name,Link for QR code,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,MFP-GL,MFP-Planner,PT,MSE,VSM,MFE-GL,MFE Process Engineer,MFE Process Technician,MFE Team Leader,MFE Foreman,MFE Line Responsible,MFE Maintenance coordinator,MFE Shiftleader,Quality Technician,MOE-T,MFE Equipment Engineer,MFE Technical Coordinator
MFO-SL,Hall 2,SMT 2025,2,7,Monday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19EmGckxtKPcYWns1L2a3S4hs1L2a3S4hIs3lp1L2u3S4qzyEjYPFeB2IOOxJzT8miM3xHuDR1euY,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Tuesday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S4kEoxWLJnME483zep1L2u3Sop1L2u3SH1Pw9uPbj63rmYgVXdmYs1L2a3S4hs1L2a3S4hcVGEoStoVqRE,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Wednesday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hsyxzlo8MnhUonOsZXP5so720PZAXjs1L2a3S4h13aLJRpLFy7NbRPjefoRftH,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Thursday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S4kEoxWLJnME483zep1L2u3Sop1L2u3SH1Pw9uPbj63rmYgVXdmYs1L2a3S4hs1L2a3S4hcVGEoStoVqRE,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Friday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19EmGckxtKPcYWns1L2a3S4hs1L2a3S4hIs3lp1L2u3S4qzyEjYPFeB2IOOxJzT8miM3xHuDR1euY,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Saturday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3ShJAkiQ8PWs1L2a3S4hDoXCszqb9OQedZ1dS0OrywusKUCoMF4MGLxpWp1L2u3S6LFp1L2u3SM,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Sunday,SMT Core Checklist,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hJAJn3woFrXh2rOwfxgj428EhQDKW3AyqLNiL7cz1R1lg8uzpz9pH7,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-FM,Hall 2,SMT 2025,1,5,Monday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S4kEoxWLJnME483zep1L2u3Sop1L2u3SH1Pw9uPbj63rmYgVXdmYs1L2a3S4hs1L2a3S4hcVGEoStoVqRE,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Tuesday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3ShJAkiQ8PWs1L2a3S4hDoXCszqb9OQedZ1dS0OrywusKUCoMF4MGLxpWp1L2u3S6LFp1L2u3SM,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Wednesday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19EmGckxtKPcYWns1L2a3S4hs1L2a3S4hIs3lp1L2u3S4qzyEjYPFeB2IOOxJzT8miM3xHuDR1euY,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Thursday,DLR,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX182tYFFMMV1D3umGZs8Mx6g2Pss1L2a3S4hkg1dho6QhfUp1L2u3SI4F6ip1L2u3ScUNHBFKPHa,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2025,,,Friday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hsyxzlo8MnhUonOsZXP5so720PZAXjs1L2a3S4h13aLJRpLFy7NbRPjefoRftH,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-SL,Hall 2,SMT 2026,1,7,Monday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18yRpATW6s1L2a3S4hHaIQbtGFdhuIhW0dvVaQfTxEND5EI2Nx0BHp1L2u3SI6e0MBlo2,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Tuesday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19Qs1L2a3S4hDxs1L2a3S4hRB6x3eu5QA2GS9GEy5oXgKfWOTRMAhxSrBK3NfvakCse1zP3,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Wednesday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SahurFQwAVZuP9xvZCdlR2V3H6DJYY7Q9GK74JzP193mRTizOLdIP2,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Thursday,DLR,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SUzkUWNRQBj3h1wBbOYBDnYMGLYLyq1sss3Z3kNTasxF8ZoFiYy5uy,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Friday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18ywymowuwCds1L2a3S4hcfFLW3s1L2a3S4hvGOcrU7GVKzGLRlvQQhSV3EPSM1Vs1L2a3S4hkJ810D,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Saturday,SMT Core Checklist,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Szis1L2a3S4h65WsjF7SnbptAGrT6s1L2a3S4hbB8h2YFN7WMp1L2u3SEkrhmCcrKw25pYgBY3XU,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Sunday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19Qs1L2a3S4hDxs1L2a3S4hRB6x3eu5QA2GS9GEy5oXgKfWOTRMAhxSrBK3NfvakCse1zP3,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-SL,Hall 2,SMT 2026,2,7,Monday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SahurFQwAVZuP9xvZCdlR2V3H6DJYY7Q9GK74JzP193mRTizOLdIP2,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Tuesday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18yRpATW6s1L2a3S4hHaIQbtGFdhuIhW0dvVaQfTxEND5EI2Nx0BHp1L2u3SI6e0MBlo2,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Wednesday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18ywymowuwCds1L2a3S4hcfFLW3s1L2a3S4hvGOcrU7GVKzGLRlvQQhSV3EPSM1Vs1L2a3S4hkJ810D,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Thursday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18yRpATW6s1L2a3S4hHaIQbtGFdhuIhW0dvVaQfTxEND5EI2Nx0BHp1L2u3SI6e0MBlo2,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Friday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SahurFQwAVZuP9xvZCdlR2V3H6DJYY7Q9GK74JzP193mRTizOLdIP2,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Saturday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19Qs1L2a3S4hDxs1L2a3S4hRB6x3eu5QA2GS9GEy5oXgKfWOTRMAhxSrBK3NfvakCse1zP3,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Sunday,SMT Core Checklist,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Szis1L2a3S4h65WsjF7SnbptAGrT6s1L2a3S4hbB8h2YFN7WMp1L2u3SEkrhmCcrKw25pYgBY3XU,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-FM,Hall 2,SMT 2026,1,5,Monday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18yRpATW6s1L2a3S4hHaIQbtGFdhuIhW0dvVaQfTxEND5EI2Nx0BHp1L2u3SI6e0MBlo2,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Tuesday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19Qs1L2a3S4hDxs1L2a3S4hRB6x3eu5QA2GS9GEy5oXgKfWOTRMAhxSrBK3NfvakCse1zP3,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Wednesday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SahurFQwAVZuP9xvZCdlR2V3H6DJYY7Q9GK74JzP193mRTizOLdIP2,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Thursday,DLR,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SUzkUWNRQBj3h1wBbOYBDnYMGLYLyq1sss3Z3kNTasxF8ZoFiYy5uy,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2026,,,Friday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18ywymowuwCds1L2a3S4hcfFLW3s1L2a3S4hvGOcrU7GVKzGLRlvQQhSV3EPSM1Vs1L2a3S4hkJ810D,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-SL,Hall 2,SMT 2640,1,7,Monday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX187jjvWks1L2a3S4hjys1L2a3S4hg0Kj4PNwre5F6u53pqvs1L2a3S4hgOwtMt7K3BQIDde34s1L2a3S4hy5vxH,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Tuesday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SW0WVbOepuJtVB9LQTb0mrZfDpUPorSXw03l7w9T9bvc6mhB9e1a3P,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Wednesday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19c7yzroIypYGayUQ25XpoILyDkUoflQKxQ66tXg6qF9O32LObCRrp1L2u3Sk,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Thursday,DLR,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hYSEfkjH218WrkEtNwUHHwohq7Qiobss9QxqrWq2eWgbdCEfq9p1L2u3SR2c,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Friday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hEHx15NkoRz1p1L2u3SFlBp1L2u3SarWp1L2u3SAooSqluMhW74Blvji3Wa339VO04uLlI3x,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Saturday,SMT Core Checklist,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3StT93Il8uYUdxRcUQGPZKuuWAjoyISQec5z7aEFZJVdIps7sqwwQGY,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Sunday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SW0WVbOepuJtVB9LQTb0mrZfDpUPorSXw03l7w9T9bvc6mhB9e1a3P,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-SL,Hall 2,SMT 2640,2,7,Monday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19c7yzroIypYGayUQ25XpoILyDkUoflQKxQ66tXg6qF9O32LObCRrp1L2u3Sk,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Tuesday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX187jjvWks1L2a3S4hjys1L2a3S4hg0Kj4PNwre5F6u53pqvs1L2a3S4hgOwtMt7K3BQIDde34s1L2a3S4hy5vxH,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Wednesday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hEHx15NkoRz1p1L2u3SFlBp1L2u3SarWp1L2u3SAooSqluMhW74Blvji3Wa339VO04uLlI3x,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Thursday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX187jjvWks1L2a3S4hjys1L2a3S4hg0Kj4PNwre5F6u53pqvs1L2a3S4hgOwtMt7K3BQIDde34s1L2a3S4hy5vxH,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Friday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19c7yzroIypYGayUQ25XpoILyDkUoflQKxQ66tXg6qF9O32LObCRrp1L2u3Sk,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Saturday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SW0WVbOepuJtVB9LQTb0mrZfDpUPorSXw03l7w9T9bvc6mhB9e1a3P,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Sunday,SMT Core Checklist,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3StT93Il8uYUdxRcUQGPZKuuWAjoyISQec5z7aEFZJVdIps7sqwwQGY,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-FM,Hall 2,SMT 2640,1,5,Monday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX187jjvWks1L2a3S4hjys1L2a3S4hg0Kj4PNwre5F6u53pqvs1L2a3S4hgOwtMt7K3BQIDde34s1L2a3S4hy5vxH,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Tuesday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SW0WVbOepuJtVB9LQTb0mrZfDpUPorSXw03l7w9T9bvc6mhB9e1a3P,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Wednesday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19c7yzroIypYGayUQ25XpoILyDkUoflQKxQ66tXg6qF9O32LObCRrp1L2u3Sk,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Thursday,DLR,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hYSEfkjH218WrkEtNwUHHwohq7Qiobss9QxqrWq2eWgbdCEfq9p1L2u3SR2c,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 2,SMT 2640,,,Friday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hEHx15NkoRz1p1L2u3SFlBp1L2u3SarWp1L2u3SAooSqluMhW74Blvji3Wa339VO04uLlI3x,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-SL,Hall 3,SMT 3006,1,7,Monday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18sAT5oN0hQ6ETTpNPjPUYqojs1L2a3S4h75p77bgMnfwLEOhxhM7poSHbK0aOt,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Tuesday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19YKrRYyp1L2u3Sp1L2u3SSEn0Up5Vcx65ZPsBFTfHfPqZg7cku3yvaCwYTQAM1H0vD,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Wednesday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SeNmfok9naTFFp1L2u3S5Y6U55TOvG5ufm6hEZIO2zETIJUFE9k48s1L2a3S4hy1gpCH,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Thursday,DLR,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hYdthYnSGEcsjQq7tJh6XAGmy3qARabe3DYF8QoUap1L2u3S2A8PIFEdfcws1L2a3S4h,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Friday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18u0jOjjTX17xA3nT8oYNZVcs1L2a3S4hTsrNrIipqGdeUCyLs1L2a3S4hcp1L2u3SaawL7qm2jqD,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Saturday,SMT Core Checklist,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Ss1L2a3S4hJA4Yms1L2a3S4hStwWAr6SOG2b1Ib8KvPkj692AXGdbK5e10uty4Mum3jaEX,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Sunday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19YKrRYyp1L2u3Sp1L2u3SSEn0Up5Vcx65ZPsBFTfHfPqZg7cku3yvaCwYTQAM1H0vD,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-SL,Hall 3,SMT 3006,2,7,Monday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SeNmfok9naTFFp1L2u3S5Y6U55TOvG5ufm6hEZIO2zETIJUFE9k48s1L2a3S4hy1gpCH,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Tuesday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18sAT5oN0hQ6ETTpNPjPUYqojs1L2a3S4h75p77bgMnfwLEOhxhM7poSHbK0aOt,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Wednesday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18u0jOjjTX17xA3nT8oYNZVcs1L2a3S4hTsrNrIipqGdeUCyLs1L2a3S4hcp1L2u3SaawL7qm2jqD,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Thursday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18sAT5oN0hQ6ETTpNPjPUYqojs1L2a3S4h75p77bgMnfwLEOhxhM7poSHbK0aOt,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Friday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SeNmfok9naTFFp1L2u3S5Y6U55TOvG5ufm6hEZIO2zETIJUFE9k48s1L2a3S4hy1gpCH,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Saturday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19YKrRYyp1L2u3Sp1L2u3SSEn0Up5Vcx65ZPsBFTfHfPqZg7cku3yvaCwYTQAM1H0vD,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Sunday,SMT Core Checklist,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Ss1L2a3S4hJA4Yms1L2a3S4hStwWAr6SOG2b1Ib8KvPkj692AXGdbK5e10uty4Mum3jaEX,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-FM,Hall 3,SMT 3006,1,5,Monday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18sAT5oN0hQ6ETTpNPjPUYqojs1L2a3S4h75p77bgMnfwLEOhxhM7poSHbK0aOt,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Tuesday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX19YKrRYyp1L2u3Sp1L2u3SSEn0Up5Vcx65ZPsBFTfHfPqZg7cku3yvaCwYTQAM1H0vD,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Wednesday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SeNmfok9naTFFp1L2u3S5Y6U55TOvG5ufm6hEZIO2zETIJUFE9k48s1L2a3S4hy1gpCH,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Thursday,DLR,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1s1L2a3S4hYdthYnSGEcsjQq7tJh6XAGmy3qARabe3DYF8QoUap1L2u3S2A8PIFEdfcws1L2a3S4h,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3006,,,Friday,HSE SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18u0jOjjTX17xA3nT8oYNZVcs1L2a3S4hTsrNrIipqGdeUCyLs1L2a3S4hcp1L2u3SaawL7qm2jqD,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
MFO-SL,Hall 3,SMT 3007,1,7,Monday,14Q SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3S13ZYQSz42NQLc95Xas1L2a3S4hvKvZnQEtPEhGX9RJp1L2u3S7JGr4AzMiPLpdSs1L2a3S4hbcZ,,MFO-SL,MFO-FM,MFO-GL,MFQ-GL,MFQ-Planner,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3007,,,Tuesday,Line Focus SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3Se4FYqkiWMawU5yR2vsrvM9YdSMogpBupldcB3BbF2WfPYs1L2a3S4huqXImgi,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3007,,,Wednesday,5S SMT,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX1p1L2u3SWo06kl2s1L2a3S4hmGyHHBFcMg9cYFlyRTMomjilj98wZV5waWFaDGbAmVo7u,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
,Hall 3,SMT 3007,,,Thursday,DLR,https://bbm-elpc.bosch.tech/eLPC/CljP/calendar;auditid=U2FsdGVkX18FjTd9js1L2a3S4hzVdvAK5tAZOH2Vu8yNYVtygHO9bRAWoUOeelTAWzG7CP8V,,MFO-SL,MFO-FM,MFO-GL,,,,,,,VSM,,,,,,,,,,,,
